CD_YEAR;cd_gemeente;gemeente_nl;gemeente_fr;HH_TYPE_LIPRO;AantalWagens; aant_TotaalWagens ; aant_HuisH 
2019;25112;Waver;Wavre;2;1; 1.337   ; 1.337   
2019;25117;Chastre;Chastre;2;1; 254   ; 254   
2019;25118;Hélécine;Hélécine;2;1; 151   ; 151   
2019;25119;Lasne;Lasne;2;1; 342   ; 342   
2019;25120;Orp-Jauche;Orp-Jauche;2;1; 342   ; 342   
2019;25121;Ottignies-Louvain-la-Neuve;Ottignies-Louvain-la-Neuve;2;1; 1.146   ; 1.146   
2019;25122;Ramillies;Ramillies;2;1; 221   ; 221   
2019;25123;Rebecq;Rebecq;2;1; 462   ; 462   
2019;25124;Walhain;Walhain;2;1; 258   ; 258   
2019;31003;Beernem;Beernem;2;1; 1.164   ; 1.164   
2019;31004;Blankenberge;Blankenberge;2;1; 1.746   ; 1.746   
2019;31005;Brugge;Bruges;2;1; 8.248   ; 8.248   
2019;31006;Damme;Damme;2;1; 773   ; 773   
2019;31012;Jabbeke;Jabbeke;2;1; 1.003   ; 1.003   
2019;31022;Oostkamp;Oostkamp;2;1; 1.761   ; 1.761   
2019;31033;Torhout;Torhout;2;1; 1.580   ; 1.580   
2019;31040;Zedelgem;Zedelgem;2;1; 1.740   ; 1.740   
2019;31042;Zuienkerke;Zuienkerke;2;1; 196   ; 196   
2019;31043;Knokke-Heist;Knokke-Heist;2;1; 2.760   ; 2.760   
2019;32003;Diksmuide;Dixmude;2;1; 1.209   ; 1.209   
2019;32006;Houthulst;Houthulst;2;1; 621   ; 621   
2019;32010;Koekelare;Koekelare;2;1; 661   ; 661   
2019;32011;Kortemark;Kortemark;2;1; 958   ; 958   
2019;32030;Lo-Reninge;Lo-Reninge;2;1; 217   ; 217   
2019;33011;Ieper;Ypres;2;1; 2.630   ; 2.630   
2019;33016;Mesen;Messines;2;1; 68   ; 68   
2019;33021;Poperinge;Poperinge;2;1; 1.519   ; 1.519   
2019;33029;Wervik;Wervik;2;1; 1.426   ; 1.426   
2019;33037;Zonnebeke;Zonnebeke;2;1; 870   ; 870   
2019;33039;Heuvelland;Heuvelland;2;1; 539   ; 539   
2019;33040;Langemark-Poelkapelle;Langemark-Poelkapelle;2;1; 606   ; 606   
2019;33041;Vleteren;Vleteren;2;1; 244   ; 244   
2019;34002;Anzegem;Anzegem;2;1; 1.035   ; 1.035   
2019;34003;Avelgem;Avelgem;2;1; 673   ; 673   
2019;34009;Deerlijk;Deerlijk;2;1; 907   ; 907   
2019;34013;Harelbeke;Harelbeke;2;1; 2.122   ; 2.122   
2019;34022;Kortrijk;Courtrai;2;1; 4.644   ; 4.644   
2019;34023;Kuurne;Kuurne;2;1; 981   ; 981   
2019;34025;Lendelede;Lendelede;2;1; 469   ; 469   
2019;34027;Menen;Menin;2;1; 2.237   ; 2.237   
2019;34040;Waregem;Waregem;2;1; 2.793   ; 2.793   
2019;34041;Wevelgem;Wevelgem;2;1; 2.434   ; 2.434   
2019;34042;Zwevegem;Zwevegem;2;1; 1.779   ; 1.779   
2019;34043;Spiere-Helkijn;Espierres-Helchin;2;1; 105   ; 105   
2019;35002;Bredene;Bredene;2;1; 1.422   ; 1.422   
2019;35005;Gistel;Gistel;2;1; 826   ; 826   
2019;35006;Ichtegem;Ichtegem;2;1; 1.103   ; 1.103   
2019;35011;Middelkerke;Middelkerke;2;1; 1.782   ; 1.782   
2019;35013;Oostende;Ostende;2;1; 4.775   ; 4.775   
2019;35014;Oudenburg;Oudenburg;2;1; 781   ; 781   
2019;35029;De Haan;De Haan;2;1; 1.148   ; 1.148   
2019;36006;Hooglede;Hooglede;2;1; 746   ; 746   
2019;36007;Ingelmunster;Ingelmunster;2;1; 830   ; 830   
2019;36008;Izegem;Izegem;2;1; 2.104   ; 2.104   
2019;36010;Ledegem;Ledegem;2;1; 710   ; 710   
2019;36011;Lichtervelde;Lichtervelde;2;1; 661   ; 661   
2019;36012;Moorslede;Moorslede;2;1; 846   ; 846   
2019;36015;Roeselare;Roulers;2;1; 4.258   ; 4.258   
2019;36019;Staden;Staden;2;1; 833   ; 833   
2019;37002;Dentergem;Dentergem;2;1; 547   ; 547   
2019;37007;Meulebeke;Meulebeke;2;1; 834   ; 834   
2019;37010;Oostrozebeke;Oostrozebeke;2;1; 588   ; 588   
2019;37011;Pittem;Pittem;2;1; 507   ; 507   
2019;37012;Ruiselede;Ruiselede;2;1; 378   ; 378   
2019;37015;Tielt (Tielt);Tielt (Tielt);2;1; 1.520   ; 1.520   
2019;37017;Wielsbeke;Wielsbeke;2;1; 630   ; 630   
2019;37018;Wingene;Wingene;2;1; 976   ; 976   
2019;37020;Ardooie;Ardooie;2;1; 695   ; 695   
2019;38002;Alveringem;Alveringem;2;1; 262   ; 262   
2019;38008;De Panne;La Panne;2;1; 880   ; 880   
2019;38014;Koksijde;Koksijde;2;1; 2.326   ; 2.326   
2019;38016;Nieuwpoort;Nieuport;2;1; 1.203   ; 1.203   
2019;38025;Veurne;Furnes;2;1; 951   ; 951   
2019;41002;Aalst (Aalst);Alost (Alost);2;1; 5.082   ; 5.082   
2019;41011;Denderleeuw;Denderleeuw;2;1; 1.185   ; 1.185   
2019;41018;Geraardsbergen;Grammont;2;1; 2.065   ; 2.065   
2019;41024;Haaltert;Haaltert;2;1; 1.248   ; 1.248   
2019;41027;Herzele;Herzele;2;1; 1.140   ; 1.140   
2019;41034;Lede;Lede;2;1; 1.290   ; 1.290   
2019;41048;Ninove;Ninove;2;1; 2.438   ; 2.438   
2019;41063;Sint-Lievens-Houtem;Sint-Lievens-Houtem;2;1; 649   ; 649   
2019;41081;Zottegem;Zottegem;2;1; 1.782   ; 1.782   
2019;41082;Erpe-Mere;Erpe-Mere;2;1; 1.321   ; 1.321   
2019;42003;Berlare;Berlare;2;1; 993   ; 993   
2019;42004;Buggenhout;Buggenhout;2;1; 1.003   ; 1.003   
2019;42006;Dendermonde;Termonde;2;1; 2.981   ; 2.981   
2019;42008;Hamme (Dendermonde);Hamme (Termonde);2;1; 1.601   ; 1.601   
2019;42010;Laarne;Laarne;2;1; 855   ; 855   
2019;42011;Lebbeke;Lebbeke;2;1; 1.181   ; 1.181   
2019;42023;Waasmunster;Waasmunster;2;1; 696   ; 696   
2019;42025;Wetteren;Wetteren;2;1; 1.583   ; 1.583   
2019;42026;Wichelen;Wichelen;2;1; 765   ; 765   
2019;42028;Zele;Zele;2;1; 1.345   ; 1.345   
2019;43002;Assenede;Assenede;2;1; 1.020   ; 1.020   
2019;43005;Eeklo;Eeklo;2;1; 1.437   ; 1.437   
2019;43007;Kaprijke;Kaprijke;2;1; 442   ; 442   
2019;43010;Maldegem;Maldegem;2;1; 1.710   ; 1.710   
2019;43014;Sint-Laureins;Sint-Laureins;2;1; 489   ; 489   
2019;43018;Zelzate;Zelzate;2;1; 843   ; 843   
2019;44012;De Pinte;De Pinte;2;1; 717   ; 717   
2019;44013;Destelbergen;Destelbergen;2;1; 1.200   ; 1.200   
2019;44019;Evergem;Evergem;2;1; 2.487   ; 2.487   
2019;44020;Gavere;Gavere;2;1; 899   ; 899   
2019;44021;Gent;Gand;2;1; 11.022   ; 11.022   
2019;44034;Lochristi;Lochristi;2;1; 1.469   ; 1.469   
2019;44040;Melle;Melle;2;1; 697   ; 697   
2019;44043;Merelbeke;Merelbeke;2;1; 1.479   ; 1.479   
2019;44045;Moerbeke (Gent);Moerbeke (Gand);2;1; 416   ; 416   
2019;44048;Nazareth;Nazareth;2;1; 741   ; 741   
2019;44052;Oosterzele;Oosterzele;2;1; 806   ; 806   
2019;44064;Sint-Martens-Latem;Sint-Martens-Latem;2;1; 437   ; 437   
2019;44073;Wachtebeke;Wachtebeke;2;1; 527   ; 527   
2019;44081;Zulte;Zulte;2;1; 1.018   ; 1.018   
2019;44083;Deinze;Deinze;2;1; 2.835   ; 2.835   
2019;44084;Aalter;Aalter;2;1; 2.059   ; 2.059   
2019;44085;Lievegem;Lievegem;2;1; 1.982   ; 1.982   
2019;45035;Oudenaarde;Audenarde;2;1; 2.008   ; 2.008   
2019;45041;Ronse;Renaix;2;1; 1.353   ; 1.353   
2019;45059;Brakel;Brakel;2;1; 940   ; 940   
2019;45060;Kluisbergen;Kluisbergen;2;1; 378   ; 378   
2019;45061;Wortegem-Petegem;Wortegem-Petegem;2;1; 381   ; 381   
2019;45062;Horebeke;Horebeke;2;1; 125   ; 125   
2019;45063;Lierde;Lierde;2;1; 430   ; 430   
2019;45064;Maarkedal;Maarkedal;2;1; 395   ; 395   
2019;45065;Zwalm;Zwalin;2;1; 531   ; 531   
2019;45068;Kruisem;Kruisem;2;1; 945   ; 945   
2019;46003;Beveren (Sint-Niklaas);Beveren (Saint-Nicolas);2;1; 3.478   ; 3.478   
2019;46013;Kruibeke;Kruibeke;2;1; 1.117   ; 1.117   
2019;46014;Lokeren;Lokeren;2;1; 2.499   ; 2.499   
2019;46020;Sint-Gillis-Waas;Sint-Gillis-Waas;2;1; 1.304   ; 1.304   
2019;46021;Sint-Niklaas (Sint-Niklaas);Saint-Nicolas (Saint-Nicolas);2;1; 4.620   ; 4.620   
2019;46024;Stekene;Stekene;2;1; 1.287   ; 1.287   
2019;46025;Temse;Tamise;2;1; 1.832   ; 1.832   
2019;51004;Aat;Ath;2;1; 1.389   ; 1.389   
2019;51008;Beloeil;Beloeil;2;1; 591   ; 591   
2019;51009;Bernissart;Bernissart;2;1; 557   ; 557   
2019;51012;Brugelette;Brugelette;2;1; 134   ; 134   
2019;51014;Chièvres;Chièvres;2;1; 309   ; 309   
2019;51017;Elzele;Ellezelles;2;1; 283   ; 283   
2019;51019;Vloesberg;Flobecq;2;1; 147   ; 147   
2019;51065;Frasnes-lez-Anvaing;Frasnes-lez-Anvaing;2;1; 578   ; 578   
2019;51067;Edingen;Enghien;2;1; 616   ; 616   
2019;51068;Opzullik;Silly;2;1; 371   ; 371   
2019;51069;Lessen;Lessines;2;1; 807   ; 807   
2019;52010;Chapelle-lez-Herlaimont;Chapelle-lez-Herlaimont;2;1; 665   ; 665   
2019;52011;Charleroi;Charleroi;2;1; 7.584   ; 7.584   
2019;52012;Châtelet;Châtelet;2;1; 1.579   ; 1.579   
2019;52015;Courcelles;Courcelles;2;1; 1.400   ; 1.400   
2019;52018;Farciennes;Farciennes;2;1; 484   ; 484   
2019;52021;Fleurus;Fleurus;2;1; 1.087   ; 1.087   
2019;52022;Fontaine-l’Evêque;Fontaine-l’Evêque;2;1; 830   ; 830   
2019;52025;Gerpinnes;Gerpinnes;2;1; 659   ; 659   
2019;52048;Montigny-le-Tilleul;Montigny-le-Tilleul;2;1; 524   ; 524   
2019;52055;Pont-à-Celles;Pont-à-Celles;2;1; 791   ; 791   
2019;52074;Aiseau-Presles;Aiseau-Presles;2;1; 532   ; 532   
2019;52075;Les Bons Villers;Les Bons Villers;2;1; 396   ; 396   
2019;53014;Boussu;Boussu;2;1; 900   ; 900   
2019;53020;Dour;Dour;2;1; 701   ; 701   
2019;53028;Frameries;Frameries;2;1; 957   ; 957   
2019;53039;Hensies;Hensies;2;1; 318   ; 318   
2019;53044;Jurbeke;Jurbise;2;1; 441   ; 441   
2019;53046;Lens;Lens;2;1; 182   ; 182   
2019;53053;Bergen;Mons;2;1; 3.531   ; 3.531   
2019;53065;Quaregnon;Quaregnon;2;1; 874   ; 874   
2019;53068;Quiévrain;Quiévrain;2;1; 296   ; 296   
2019;53070;Saint-Ghislain;Saint-Ghislain;2;1; 1.075   ; 1.075   
2019;53082;Colfontaine;Colfontaine;2;1; 830   ; 830   
2019;53083;Honnelles;Honnelles;2;1; 255   ; 255   
2019;53084;Quévy;Quévy;2;1; 362   ; 362   
2019;55004;’s Gravenbrakel;Braine-le-Comte;2;1; 951   ; 951   
2019;55035;Le Roeulx;Le Roeulx;2;1; 360   ; 360   
2019;55040;Zinnik;Soignies;2;1; 1.175   ; 1.175   
2019;55050;Ecaussinnes;Ecaussinnes;2;1; 487   ; 487   
2019;55085;Seneffe;Seneffe;2;1; 461   ; 461   
2019;55086;Manage;Manage;2;1; 977   ; 977   
2019;56001;Anderlues;Anderlues;2;1; 548   ; 548   
2019;56005;Beaumont;Beaumont;2;1; 332   ; 332   
2019;56016;Chimay;Chimay;2;1; 541   ; 541   
2019;56022;Erquelinnes;Erquelinnes;2;1; 462   ; 462   
2019;56029;Froidchapelle;Froidchapelle;2;1; 222   ; 222   
2019;56044;Lobbes;Lobbes;2;1; 272   ; 272   
2019;56049;Merbes-le-Château;Merbes-le-Château;2;1; 206   ; 206   
2019;56051;Momignies;Momignies;2;1; 274   ; 274   
2019;56078;Thuin;Thuin;2;1; 828   ; 828   
2019;56086;Ham-sur-Heure-Nalinnes;Ham-sur-Heure-Nalinnes;2;1; 693   ; 693   
2019;56088;Sivry-Rance;Sivry-Rance;2;1; 263   ; 263   
2019;57003;Antoing;Antoing;2;1; 383   ; 383   
2019;57018;Celles (Doornik);Celles (Tournai);2;1; 269   ; 269   
2019;57027;Estaimpuis;Estaimpuis;2;1; 525   ; 525   
2019;57062;Pecq;Pecq;2;1; 281   ; 281   
2019;57064;Péruwelz;Péruwelz;2;1; 769   ; 769   
2019;57072;Rumes;Rumes;2;1; 310   ; 310   
2019;57081;Doornik;Tournai;2;1; 3.260   ; 3.260   
2019;57093;Brunehaut;Brunehaut;2;1; 371   ; 371   
2019;57094;Leuze-en-Hainaut;Leuze-en-Hainaut;2;1; 660   ; 660   
2019;57095;Mont-de-l’Enclus;Mont-de-l’Enclus;2;1; 197   ; 197   
2019;57096;Moeskroen;Mouscron;2;1; 3.045   ; 3.045   
2019;57097;Komen-Waasten;Comines-Warneton;2;1; 1.138   ; 1.138   
2019;58001;La Louvière;La Louvière;2;1; 3.427   ; 3.427   
2019;58002;Binche;Binche;2;1; 1.546   ; 1.546   
2019;58003;Estinnes;Estinnes;2;1; 334   ; 334   
2019;58004;Morlanwelz;Morlanwelz;2;1; 794   ; 794   
2019;61003;Amay;Amay;2;1; 618   ; 618   
2019;61010;Burdinne;Burdinne;2;1; 125   ; 125   
2019;61012;Clavier;Clavier;2;1; 198   ; 198   
2019;61019;Ferrières;Ferrières;2;1; 218   ; 218   
2019;61024;Hamoir;Hamoir;2;1; 177   ; 177   
2019;61028;Héron;Héron;2;1; 170   ; 170   
2019;61031;Hoei;Huy;2;1; 879   ; 879   
2019;61039;Marchin;Marchin;2;1; 230   ; 230   
2019;61041;Modave;Modave;2;1; 172   ; 172   
2019;61043;Nandrin;Nandrin;2;1; 222   ; 222   
2019;61048;Ouffet;Ouffet;2;1; 125   ; 125   
2019;61063;Verlaine;Verlaine;2;1; 193   ; 193   
2019;61068;Villers-Le-Bouillet;Villers-Le-Bouillet;2;1; 231   ; 231   
2019;61072;Wanze;Wanze;2;1; 624   ; 624   
2019;61079;Anthisnes;Anthisnes;2;1; 190   ; 190   
2019;61080;Engis;Engis;2;1; 249   ; 249   
2019;61081;Tinlot;Tinlot;2;1; 103   ; 103   
2019;62003;Ans;Ans;2;1; 1.340   ; 1.340   
2019;62006;Awans;Awans;2;1; 441   ; 441   
2019;62009;Aywaille;Aywaille;2;1; 537   ; 537   
2019;62011;Bitsingen;Bassenge;2;1; 439   ; 439   
2019;62015;Beyne-Heusay;Beyne-Heusay;2;1; 571   ; 571   
2019;62022;Chaudfontaine;Chaudfontaine;2;1; 955   ; 955   
2019;62026;Comblain-au-Pont;Comblain-au-Pont;2;1; 231   ; 231   
2019;62027;Dalhem;Dalhem;2;1; 346   ; 346   
2019;62032;Esneux;Esneux;2;1; 575   ; 575   
2019;62038;Fléron;Fléron;2;1; 962   ; 962   
2019;62051;Herstal;Herstal;2;1; 1.622   ; 1.622   
2019;62060;Juprelle;Juprelle;2;1; 455   ; 455   
2019;62063;Luik;Liège;2;1; 6.089   ; 6.089   
2019;62079;Oupeye;Oupeye;2;1; 1.311   ; 1.311   
2019;62093;Saint-Nicolas (Luik);Saint-Nicolas (Liège);2;1; 1.106   ; 1.106   
2019;62096;Seraing;Seraing;2;1; 2.437   ; 2.437   
2019;62099;Soumagne;Soumagne;2;1; 780   ; 780   
2019;62100;Sprimont;Sprimont;2;1; 547   ; 547   
2019;62108;Wezet;Visé;2;1; 866   ; 866   
2019;62118;Grâce-Hollogne;Grâce-Hollogne;2;1; 1.102   ; 1.102   
2019;62119;Blegny;Blegny;2;1; 663   ; 663   
2019;62120;Flémalle;Flémalle;2;1; 1.237   ; 1.237   
2019;62121;Neupré;Neupré;2;1; 468   ; 468   
2019;62122;Trooz;Trooz;2;1; 318   ; 318   
2019;63001;Amel;Amblève;2;1; 337   ; 337   
2019;63003;Aubel;Aubel;2;1; 246   ; 246   
2019;63004;Baelen;Baelen;2;1; 225   ; 225   
2019;63012;Büllingen;Bullange;2;1; 359   ; 359   
2019;63013;Bütgenbach;Butgenbach;2;1; 345   ; 345   
2019;63020;Dison;Dison;2;1; 512   ; 512   
2019;63023;Eupen;Eupen;2;1; 1.073   ; 1.073   
2019;63035;Herve;Herve;2;1; 863   ; 863   
2019;63038;Jalhay;Jalhay;2;1; 373   ; 373   
2019;63040;Kelmis;La Calamine;2;1; 675   ; 675   
2019;63045;Lierneux;Lierneux;2;1; 174   ; 174   
2019;63046;Limburg;Limbourg;2;1; 243   ; 243   
2019;63048;Lontzen;Lontzen;2;1; 289   ; 289   
2019;63049;Malmedy;Malmedy;2;1; 700   ; 700   
2019;63057;Olne;Olne;2;1; 172   ; 172   
2019;63058;Pepinster;Pepinster;2;1; 403   ; 403   
2019;63061;Raeren;Raeren;2;1; 566   ; 566   
2019;63067;Sankt Vith;Saint-Vith;2;1; 559   ; 559   
2019;63072;Spa;Spa;2;1; 455   ; 455   
2019;63073;Stavelot;Stavelot;2;1; 335   ; 335   
2019;63075;Stoumont;Stoumont;2;1; 140   ; 140   
2019;63076;Theux;Theux;2;1; 515   ; 515   
2019;63079;Verviers;Verviers;2;1; 2.027   ; 2.027   
2019;63080;Weismes;Waimes;2;1; 416   ; 416   
2019;63084;Welkenraedt;Welkenraedt;2;1; 531   ; 531   
2019;63086;Trois-Ponts;Trois-Ponts;2;1; 137   ; 137   
2019;63087;Burg-Reuland;Burg-Reuland;2;1; 211   ; 211   
2019;63088;Plombières;Plombières;2;1; 592   ; 592   
2019;63089;Thimister-Clermont;Thimister-Clermont;2;1; 266   ; 266   
2019;64008;Berloz;Berloz;2;1; 131   ; 131   
2019;64015;Braives;Braives;2;1; 252   ; 252   
2019;64021;Crisnée;Crisnée;2;1; 149   ; 149   
2019;64023;Donceel;Donceel;2;1; 121   ; 121   
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;2;1; 164   ; 164   
2019;64029;Geer;Geer;2;1; 132   ; 132   
2019;64034;Hannuit;Hannut;2;1; 751   ; 751   
2019;64047;Lijsem;Lincent;2;1; 144   ; 144   
2019;64056;Oerle;Oreye;2;1; 160   ; 160   
2019;64063;Remicourt;Remicourt;2;1; 269   ; 269   
2019;64065;Saint-Georges-sur-Meuse;Saint-Georges-sur-Meuse;2;1; 304   ; 304   
2019;64074;Borgworm;Waremme;2;1; 786   ; 786   
2019;64075;Wasseiges;Wasseiges;2;1; 108   ; 108   
2019;64076;Faimes;Faimes;2;1; 135   ; 135   
2019;71002;As;As;2;1; 453   ; 453   
2019;71004;Beringen;Beringen;2;1; 2.881   ; 2.881   
2019;71011;Diepenbeek;Diepenbeek;2;1; 1.212   ; 1.212   
2019;71016;Genk;Genk;2;1; 3.521   ; 3.521   
2019;71017;Gingelom;Gingelom;2;1; 526   ; 526   
2019;71020;Halen;Halen;2;1; 643   ; 643   
2019;71022;Hasselt;Hasselt;2;1; 4.830   ; 4.830   
2019;71024;Herk-de-Stad;Herck-la-Ville;2;1; 803   ; 803   
2019;71034;Leopoldsburg;Bourg-Léopold;2;1; 1.024   ; 1.024   
2019;71037;Lummen;Lummen;2;1; 1.094   ; 1.094   
2019;71045;Nieuwerkerken (Hasselt);Nieuwerkerken (Hasselt);2;1; 473   ; 473   
2019;71053;Sint-Truiden;Saint-Trond;2;1; 2.690   ; 2.690   
2019;71057;Tessenderlo;Tessenderlo;2;1; 1.308   ; 1.308   
2019;71066;Zonhoven;Zonhoven;2;1; 1.310   ; 1.310   
2019;71067;Zutendaal;Zutendaal;2;1; 490   ; 490   
2019;71069;Ham;Ham;2;1; 794   ; 794   
2019;71070;Heusden-Zolder;Heusden-Zolder;2;1; 2.055   ; 2.055   
2019;72003;Bocholt;Bocholt;2;1; 979   ; 979   
2019;72004;Bree;Bree;2;1; 1.150   ; 1.150   
2019;72018;Kinrooi;Kinrooi;2;1; 880   ; 880   
2019;72020;Lommel;Lommel;2;1; 2.482   ; 2.482   
2019;72021;Maaseik;Maaseik;2;1; 1.710   ; 1.710   
2019;72030;Peer;Peer;2;1; 1.144   ; 1.144   
2019;72037;Hamont-Achel;Hamont-Achel;2;1; 1.039   ; 1.039   
2019;72038;Hechtel-Eksel;Hechtel-Eksel;2;1; 821   ; 821   
2019;72039;Houthalen-Helchteren;Houthalen-Helchteren;2;1; 1.878   ; 1.878   
2019;72041;Dilsen-Stokkem;Dilsen-Stokkem;2;1; 1.208   ; 1.208   
2019;72042;Oudsbergen;Oudsbergen;2;1; 1.686   ; 1.686   
2019;72043;Pelt;Pelt;2;1; 2.417   ; 2.417   
2019;73001;Alken;Alken;2;1; 732   ; 732   
2019;73006;Bilzen;Bilzen;2;1; 2.011   ; 2.011   
2019;73009;Borgloon;Looz;2;1; 725   ; 725   
2019;73022;Heers;Heers;2;1; 432   ; 432   
2019;73028;Herstappe;Herstappe;2;1; 7   ; 7   
2019;73032;Hoeselt;Hoeselt;2;1; 633   ; 633   
2019;73040;Kortessem;Kortessem;2;1; 566   ; 566   
2019;73042;Lanaken;Lanaken;2;1; 1.782   ; 1.782   
2019;73066;Riemst;Riemst;2;1; 1.082   ; 1.082   
2019;73083;Tongeren;Tongres;2;1; 1.976   ; 1.976   
2019;73098;Wellen;Wellen;2;1; 501   ; 501   
2019;73107;Maasmechelen;Maasmechelen;2;1; 2.122   ; 2.122   
2019;73109;Voeren;Fourons;2;1; 257   ; 257   
2019;81001;Aarlen;Arlon;2;1; 1.221   ; 1.221   
2019;81003;Attert;Attert;2;1; 191   ; 191   
2019;81004;Aubange;Aubange;2;1; 751   ; 751   
2019;81013;Martelange;Martelange;2;1; 73   ; 73   
2019;81015;Messancy;Messancy;2;1; 388   ; 388   
2019;82003;Bastenaken;Bastogne;2;1; 692   ; 692   
2019;82005;Bertogne;Bertogne;2;1; 135   ; 135   
2019;82009;Fauvillers;Fauvillers;2;1; 79   ; 79   
2019;82014;Houffalize;Houffalize;2;1; 255   ; 255   
2019;82032;Vielsalm;Vielsalm;2;1; 396   ; 396   
2019;82036;Vaux-sur-Sûre;Vaux-sur-Sûre;2;1; 224   ; 224   
2019;82037;Gouvy;Gouvy;2;1; 262   ; 262   
2019;82038;Sainte-Ode;Sainte-Ode;2;1; 125   ; 125   
2019;83012;Durbuy;Durbuy;2;1; 658   ; 658   
2019;83013;Erezée;Erezée;2;1; 186   ; 186   
2019;83028;Hotton;Hotton;2;1; 275   ; 275   
2019;83031;La Roche-en-Ardenne;La Roche-en-Ardenne;2;1; 192   ; 192   
2019;83034;Marche-en-Famenne;Marche-en-Famenne;2;1; 865   ; 865   
2019;83040;Nassogne;Nassogne;2;1; 235   ; 235   
2019;83044;Rendeux;Rendeux;2;1; 135   ; 135   
2019;83049;Tenneville;Tenneville;2;1; 139   ; 139   
2019;83055;Manhay;Manhay;2;1; 161   ; 161   
2019;84009;Bertrix;Bertrix;2;1; 466   ; 466   
2019;84010;Bouillon;Bouillon;2;1; 298   ; 298   
2019;84016;Daverdisse;Daverdisse;2;1; 86   ; 86   
2019;84029;Herbeumont;Herbeumont;2;1; 88   ; 88   
2019;84033;Léglise;Léglise;2;1; 194   ; 194   
2019;84035;Libin;Libin;2;1; 225   ; 225   
2019;84043;Neufchâteau (Neufchâteau);Neufchâteau (Neufchâteau);2;1; 346   ; 346   
2019;84050;Paliseul;Paliseul;2;1; 277   ; 277   
2019;84059;Saint-Hubert;Saint-Hubert;2;1; 294   ; 294   
2019;84068;Tellin;Tellin;2;1; 110   ; 110   
2019;84075;Wellin;Wellin;2;1; 175   ; 175   
2019;84077;Libramont-Chevigny;Libramont-Chevigny;2;1; 497   ; 497   
2019;85007;Chiny;Chiny;2;1; 247   ; 247   
2019;85009;Etalle;Etalle;2;1; 218   ; 218   
2019;85011;Florenville;Florenville;2;1; 317   ; 317   
2019;85024;Meix-devant-Virton;Meix-devant-Virton;2;1; 154   ; 154   
2019;85026;Musson;Musson;2;1; 228   ; 228   
2019;85034;Saint-Léger (Virton);Saint-Léger (Virton);2;1; 147   ; 147   
2019;85039;Tintigny;Tintigny;2;1; 204   ; 204   
2019;85045;Virton;Virton;2;1; 522   ; 522   
2019;85046;Habay;Habay;2;1; 354   ; 354   
2019;85047;Rouvroy;Rouvroy;2;1; 93   ; 93   
2019;91005;Anhée;Anhée;2;1; 368   ; 368   
2019;91013;Beauraing;Beauraing;2;1; 499   ; 499   
2019;91015;Bièvre;Bièvre;2;1; 182   ; 182   
2019;91030;Ciney;Ciney;2;1; 748   ; 748   
2019;91034;Dinant;Dinant;2;1; 566   ; 566   
2019;91054;Gedinne;Gedinne;2;1; 304   ; 304   
2019;91059;Hamois;Hamois;2;1; 305   ; 305   
2019;91064;Havelange;Havelange;2;1; 225   ; 225   
2019;91072;Houyet;Houyet;2;1; 193   ; 193   
2019;91103;Onhaye;Onhaye;2;1; 171   ; 171   
2019;91114;Rochefort;Rochefort;2;1; 603   ; 603   
2019;91120;Somme-Leuze;Somme-Leuze;2;1; 266   ; 266   
2019;91141;Yvoir;Yvoir;2;1; 410   ; 410   
2019;91142;Hastière;Hastière;2;1; 380   ; 380   
2019;91143;Vresse-sur-Semois;Vresse-sur-Semois;2;1; 148   ; 148   
2019;92003;Andenne;Andenne;2;1; 1.142   ; 1.142   
2019;92006;Assesse;Assesse;2;1; 265   ; 265   
2019;92035;Eghezée;Eghezée;2;1; 663   ; 663   
2019;92045;Floreffe;Floreffe;2;1; 368   ; 368   
2019;92048;Fosses-la-Ville;Fosses-la-Ville;2;1; 449   ; 449   
2019;92054;Gesves;Gesves;2;1; 254   ; 254   
2019;92087;Mettet;Mettet;2;1; 556   ; 556   
2019;92094;Namen;Namur;2;1; 4.680   ; 4.680   
2019;92097;Ohey;Ohey;2;1; 193   ; 193   
2019;92101;Profondeville;Profondeville;2;1; 523   ; 523   
2019;92114;Sombreffe;Sombreffe;2;1; 343   ; 343   
2019;92137;Sambreville;Sambreville;2;1; 1.313   ; 1.313   
2019;92138;Fernelmont;Fernelmont;2;1; 280   ; 280   
2019;92140;Jemeppe-sur-Sambre;Jemeppe-sur-Sambre;2;1; 822   ; 822   
2019;92141;La Bruyère;La Bruyère;2;1; 370   ; 370   
2019;92142;Gembloux;Gembloux;2;1; 1.109   ; 1.109   
2019;93010;Cerfontaine;Cerfontaine;2;1; 252   ; 252   
2019;93014;Couvin;Couvin;2;1; 747   ; 747   
2019;93018;Doische;Doische;2;1; 147   ; 147   
2019;93022;Florennes;Florennes;2;1; 600   ; 600   
2019;93056;Philippeville;Philippeville;2;1; 537   ; 537   
2019;93088;Walcourt;Walcourt;2;1; 967   ; 967   
2019;93090;Viroinval;Viroinval;2;1; 301   ; 301   
2019;11001;Aartselaar;Aartselaar;2;2; 958   ; 479   
2019;11002;Antwerpen;Anvers;2;2; 10.046   ; 5.023   
2019;11004;Boechout;Boechout;2;2; 642   ; 321   
2019;11005;Boom;Boom;2;2; 590   ; 295   
2019;11007;Borsbeek;Borsbeek;2;2; 442   ; 221   
